C:\Users\VolkanDogan\Desktop\Simulator\IMG\center_2019_06_01_13_09_47_852.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\left_2019_06_01_13_09_47_852.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\right_2019_06_01_13_09_47_852.jpg,0,0,0,3.09131E-06
C:\Users\VolkanDogan\Desktop\Simulator\IMG\center_2019_06_01_13_09_47_923.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\left_2019_06_01_13_09_47_923.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\right_2019_06_01_13_09_47_923.jpg,0,0,0,3.703626E-06
C:\Users\VolkanDogan\Desktop\Simulator\IMG\center_2019_06_01_13_09_47_997.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\left_2019_06_01_13_09_47_997.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\right_2019_06_01_13_09_47_997.jpg,0,0.1433851,0,0.02456125
C:\Users\VolkanDogan\Desktop\Simulator\IMG\center_2019_06_01_13_09_48_066.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\left_2019_06_01_13_09_48_066.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\right_2019_06_01_13_09_48_066.jpg,0,0.3226267,0,0.2320422
C:\Users\VolkanDogan\Desktop\Simulator\IMG\center_2019_06_01_13_09_48_147.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\left_2019_06_01_13_09_48_147.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\right_2019_06_01_13_09_48_147.jpg,0,0.5920873,0,0.6726544
C:\Users\VolkanDogan\Desktop\Simulator\IMG\center_2019_06_01_13_09_48_221.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\left_2019_06_01_13_09_48_221.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\right_2019_06_01_13_09_48_221.jpg,0,0.8182862,0,1.358258
C:\Users\VolkanDogan\Desktop\Simulator\IMG\center_2019_06_01_13_09_48_296.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\left_2019_06_01_13_09_48_296.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\right_2019_06_01_13_09_48_296.jpg,0,1,0,2.274667
C:\Users\VolkanDogan\Desktop\Simulator\IMG\center_2019_06_01_13_09_48_372.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\left_2019_06_01_13_09_48_372.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\right_2019_06_01_13_09_48_372.jpg,0,1,0,3.214714
C:\Users\VolkanDogan\Desktop\Simulator\IMG\center_2019_06_01_13_09_48_445.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\left_2019_06_01_13_09_48_445.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\right_2019_06_01_13_09_48_445.jpg,0,1,0,3.921464
C:\Users\VolkanDogan\Desktop\Simulator\IMG\center_2019_06_01_13_09_48_521.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\left_2019_06_01_13_09_48_521.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\right_2019_06_01_13_09_48_521.jpg,0,1,0,4.85615
C:\Users\VolkanDogan\Desktop\Simulator\IMG\center_2019_06_01_13_09_48_598.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\left_2019_06_01_13_09_48_598.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\right_2019_06_01_13_09_48_598.jpg,0,1,0,5.782978
C:\Users\VolkanDogan\Desktop\Simulator\IMG\center_2019_06_01_13_09_48_673.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\left_2019_06_01_13_09_48_673.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\right_2019_06_01_13_09_48_673.jpg,-0.2,1,0,6.694513
C:\Users\VolkanDogan\Desktop\Simulator\IMG\center_2019_06_01_13_09_48_748.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\left_2019_06_01_13_09_48_748.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\right_2019_06_01_13_09_48_748.jpg,0,1,0,7.370854
C:\Users\VolkanDogan\Desktop\Simulator\IMG\center_2019_06_01_13_09_48_823.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\left_2019_06_01_13_09_48_823.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\right_2019_06_01_13_09_48_823.jpg,0,1,0,8.277145
C:\Users\VolkanDogan\Desktop\Simulator\IMG\center_2019_06_01_13_09_48_898.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\left_2019_06_01_13_09_48_898.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\right_2019_06_01_13_09_48_898.jpg,0,1,0,9.177345
C:\Users\VolkanDogan\Desktop\Simulator\IMG\center_2019_06_01_13_09_48_973.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\left_2019_06_01_13_09_48_973.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\right_2019_06_01_13_09_48_973.jpg,0,1,0,10.07055
C:\Users\VolkanDogan\Desktop\Simulator\IMG\center_2019_06_01_13_09_49_047.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\left_2019_06_01_13_09_49_047.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\right_2019_06_01_13_09_49_047.jpg,0,1,0,10.73583
C:\Users\VolkanDogan\Desktop\Simulator\IMG\center_2019_06_01_13_09_49_121.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\left_2019_06_01_13_09_49_121.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\right_2019_06_01_13_09_49_121.jpg,0,1,0,11.71507
C:\Users\VolkanDogan\Desktop\Simulator\IMG\center_2019_06_01_13_09_49_199.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\left_2019_06_01_13_09_49_199.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\right_2019_06_01_13_09_49_199.jpg,0,1,0,12.52803
C:\Users\VolkanDogan\Desktop\Simulator\IMG\center_2019_06_01_13_09_49_273.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\left_2019_06_01_13_09_49_273.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\right_2019_06_01_13_09_49_273.jpg,0,1,0,13.23918
C:\Users\VolkanDogan\Desktop\Simulator\IMG\center_2019_06_01_13_09_49_341.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\left_2019_06_01_13_09_49_341.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\right_2019_06_01_13_09_49_341.jpg,-0.1,1,0,13.93742
C:\Users\VolkanDogan\Desktop\Simulator\IMG\center_2019_06_01_13_09_49_410.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\left_2019_06_01_13_09_49_410.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\right_2019_06_01_13_09_49_410.jpg,0,1,0,14.65231
C:\Users\VolkanDogan\Desktop\Simulator\IMG\center_2019_06_01_13_09_49_488.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\left_2019_06_01_13_09_49_488.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\right_2019_06_01_13_09_49_488.jpg,0,1,0,15.56988
C:\Users\VolkanDogan\Desktop\Simulator\IMG\center_2019_06_01_13_09_49_567.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\left_2019_06_01_13_09_49_567.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\right_2019_06_01_13_09_49_567.jpg,0,1,0,16.41597
C:\Users\VolkanDogan\Desktop\Simulator\IMG\center_2019_06_01_13_09_49_634.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\left_2019_06_01_13_09_49_634.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\right_2019_06_01_13_09_49_634.jpg,0,1,0,17.24916
C:\Users\VolkanDogan\Desktop\Simulator\IMG\center_2019_06_01_13_09_49_713.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\left_2019_06_01_13_09_49_713.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\right_2019_06_01_13_09_49_713.jpg,0,1,0,18.0687
C:\Users\VolkanDogan\Desktop\Simulator\IMG\center_2019_06_01_13_09_49_782.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\left_2019_06_01_13_09_49_782.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\right_2019_06_01_13_09_49_782.jpg,0,1,0,18.51371
C:\Users\VolkanDogan\Desktop\Simulator\IMG\center_2019_06_01_13_09_49_858.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\left_2019_06_01_13_09_49_858.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\right_2019_06_01_13_09_49_858.jpg,0,1,0,19.34965
C:\Users\VolkanDogan\Desktop\Simulator\IMG\center_2019_06_01_13_09_49_935.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\left_2019_06_01_13_09_49_935.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\right_2019_06_01_13_09_49_935.jpg,0,1,0,20.17748
C:\Users\VolkanDogan\Desktop\Simulator\IMG\center_2019_06_01_13_09_50_010.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\left_2019_06_01_13_09_50_010.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\right_2019_06_01_13_09_50_010.jpg,0,1,0,20.99822
C:\Users\VolkanDogan\Desktop\Simulator\IMG\center_2019_06_01_13_09_50_089.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\left_2019_06_01_13_09_50_089.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\right_2019_06_01_13_09_50_089.jpg,-0.05,1,0,21.81085
C:\Users\VolkanDogan\Desktop\Simulator\IMG\center_2019_06_01_13_09_50_168.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\left_2019_06_01_13_09_50_168.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\right_2019_06_01_13_09_50_168.jpg,-0.2,1,0,22.43062
C:\Users\VolkanDogan\Desktop\Simulator\IMG\center_2019_06_01_13_09_50_239.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\left_2019_06_01_13_09_50_239.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\right_2019_06_01_13_09_50_239.jpg,0,1,0,23.2075
C:\Users\VolkanDogan\Desktop\Simulator\IMG\center_2019_06_01_13_09_50_309.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\left_2019_06_01_13_09_50_309.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\right_2019_06_01_13_09_50_309.jpg,0,1,0,23.78115
C:\Users\VolkanDogan\Desktop\Simulator\IMG\center_2019_06_01_13_09_50_378.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\left_2019_06_01_13_09_50_378.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\right_2019_06_01_13_09_50_378.jpg,0,1,0,24.5599
C:\Users\VolkanDogan\Desktop\Simulator\IMG\center_2019_06_01_13_09_50_449.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\left_2019_06_01_13_09_50_449.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\right_2019_06_01_13_09_50_449.jpg,0,1,0,25.13939
C:\Users\VolkanDogan\Desktop\Simulator\IMG\center_2019_06_01_13_09_50_520.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\left_2019_06_01_13_09_50_520.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\right_2019_06_01_13_09_50_520.jpg,0,1,0,25.90413
C:\Users\VolkanDogan\Desktop\Simulator\IMG\center_2019_06_01_13_09_50_588.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\left_2019_06_01_13_09_50_588.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\right_2019_06_01_13_09_50_588.jpg,0,1,0,26.4739
C:\Users\VolkanDogan\Desktop\Simulator\IMG\center_2019_06_01_13_09_50_655.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\left_2019_06_01_13_09_50_655.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\right_2019_06_01_13_09_50_655.jpg,-0.2,1,0,27.21006
C:\Users\VolkanDogan\Desktop\Simulator\IMG\center_2019_06_01_13_09_50_735.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\left_2019_06_01_13_09_50_735.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\right_2019_06_01_13_09_50_735.jpg,0,1,0,27.921
C:\Users\VolkanDogan\Desktop\Simulator\IMG\center_2019_06_01_13_09_50_815.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\left_2019_06_01_13_09_50_815.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\right_2019_06_01_13_09_50_815.jpg,0,1,0,28.66078
C:\Users\VolkanDogan\Desktop\Simulator\IMG\center_2019_06_01_13_09_50_884.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\left_2019_06_01_13_09_50_884.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\right_2019_06_01_13_09_50_884.jpg,0,1,0,29.21341
C:\Users\VolkanDogan\Desktop\Simulator\IMG\center_2019_06_01_13_09_50_951.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\left_2019_06_01_13_09_50_951.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\right_2019_06_01_13_09_50_951.jpg,0,1,0,29.94555
C:\Users\VolkanDogan\Desktop\Simulator\IMG\center_2019_06_01_13_09_51_020.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\left_2019_06_01_13_09_51_020.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\right_2019_06_01_13_09_51_020.jpg,0,1,0,30.1905
C:\Users\VolkanDogan\Desktop\Simulator\IMG\center_2019_06_01_13_09_51_097.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\left_2019_06_01_13_09_51_097.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\right_2019_06_01_13_09_51_097.jpg,0,1,0,30.19029
C:\Users\VolkanDogan\Desktop\Simulator\IMG\center_2019_06_01_13_09_51_176.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\left_2019_06_01_13_09_51_176.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\right_2019_06_01_13_09_51_176.jpg,0,1,0,30.19027
C:\Users\VolkanDogan\Desktop\Simulator\IMG\center_2019_06_01_13_09_51_247.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\left_2019_06_01_13_09_51_247.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\right_2019_06_01_13_09_51_247.jpg,-0.15,1,0,30.18431
C:\Users\VolkanDogan\Desktop\Simulator\IMG\center_2019_06_01_13_09_51_314.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\left_2019_06_01_13_09_51_314.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\right_2019_06_01_13_09_51_314.jpg,-0.35,1,0,30.16356
C:\Users\VolkanDogan\Desktop\Simulator\IMG\center_2019_06_01_13_09_51_384.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\left_2019_06_01_13_09_51_384.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\right_2019_06_01_13_09_51_384.jpg,0,1,0,30.18824
C:\Users\VolkanDogan\Desktop\Simulator\IMG\center_2019_06_01_13_09_51_459.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\left_2019_06_01_13_09_51_459.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\right_2019_06_01_13_09_51_459.jpg,0,1,0,30.19011
C:\Users\VolkanDogan\Desktop\Simulator\IMG\center_2019_06_01_13_09_51_538.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\left_2019_06_01_13_09_51_538.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\right_2019_06_01_13_09_51_538.jpg,0,1,0,30.19025
C:\Users\VolkanDogan\Desktop\Simulator\IMG\center_2019_06_01_13_09_51_605.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\left_2019_06_01_13_09_51_605.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\right_2019_06_01_13_09_51_605.jpg,0,1,0,30.19028
C:\Users\VolkanDogan\Desktop\Simulator\IMG\center_2019_06_01_13_09_51_675.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\left_2019_06_01_13_09_51_675.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\right_2019_06_01_13_09_51_675.jpg,0,1,0,30.19051
C:\Users\VolkanDogan\Desktop\Simulator\IMG\center_2019_06_01_13_09_51_743.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\left_2019_06_01_13_09_51_743.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\right_2019_06_01_13_09_51_743.jpg,0,1,0,30.19031
C:\Users\VolkanDogan\Desktop\Simulator\IMG\center_2019_06_01_13_09_51_810.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\left_2019_06_01_13_09_51_810.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\right_2019_06_01_13_09_51_810.jpg,-0.1,1,0,30.18778
C:\Users\VolkanDogan\Desktop\Simulator\IMG\center_2019_06_01_13_09_51_888.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\left_2019_06_01_13_09_51_888.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\right_2019_06_01_13_09_51_888.jpg,-0.25,1,0,30.1749
C:\Users\VolkanDogan\Desktop\Simulator\IMG\center_2019_06_01_13_09_51_967.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\left_2019_06_01_13_09_51_967.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\right_2019_06_01_13_09_51_967.jpg,0,1,0,30.19015
C:\Users\VolkanDogan\Desktop\Simulator\IMG\center_2019_06_01_13_09_52_043.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\left_2019_06_01_13_09_52_043.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\right_2019_06_01_13_09_52_043.jpg,0,1,0,30.19025
C:\Users\VolkanDogan\Desktop\Simulator\IMG\center_2019_06_01_13_09_52_116.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\left_2019_06_01_13_09_52_116.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\right_2019_06_01_13_09_52_116.jpg,0,1,0,30.19029
C:\Users\VolkanDogan\Desktop\Simulator\IMG\center_2019_06_01_13_09_52_188.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\left_2019_06_01_13_09_52_188.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\right_2019_06_01_13_09_52_188.jpg,0,1,0,30.1903
C:\Users\VolkanDogan\Desktop\Simulator\IMG\center_2019_06_01_13_09_52_265.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\left_2019_06_01_13_09_52_265.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\right_2019_06_01_13_09_52_265.jpg,0,1,0,30.1903
C:\Users\VolkanDogan\Desktop\Simulator\IMG\center_2019_06_01_13_09_52_342.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\left_2019_06_01_13_09_52_342.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\right_2019_06_01_13_09_52_342.jpg,0,1,0,30.1903
C:\Users\VolkanDogan\Desktop\Simulator\IMG\center_2019_06_01_13_09_52_422.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\left_2019_06_01_13_09_52_422.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\right_2019_06_01_13_09_52_422.jpg,0,1,0,30.1903
C:\Users\VolkanDogan\Desktop\Simulator\IMG\center_2019_06_01_13_09_52_500.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\left_2019_06_01_13_09_52_500.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\right_2019_06_01_13_09_52_500.jpg,0,1,0,30.1903
C:\Users\VolkanDogan\Desktop\Simulator\IMG\center_2019_06_01_13_09_52_579.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\left_2019_06_01_13_09_52_579.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\right_2019_06_01_13_09_52_579.jpg,0,1,0,30.19033
C:\Users\VolkanDogan\Desktop\Simulator\IMG\center_2019_06_01_13_09_52_657.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\left_2019_06_01_13_09_52_657.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\right_2019_06_01_13_09_52_657.jpg,0,1,0,30.19028
C:\Users\VolkanDogan\Desktop\Simulator\IMG\center_2019_06_01_13_09_52_736.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\left_2019_06_01_13_09_52_736.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\right_2019_06_01_13_09_52_736.jpg,0,1,0,30.19029
C:\Users\VolkanDogan\Desktop\Simulator\IMG\center_2019_06_01_13_09_52_813.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\left_2019_06_01_13_09_52_813.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\right_2019_06_01_13_09_52_813.jpg,-0.2,1,0,30.1798
C:\Users\VolkanDogan\Desktop\Simulator\IMG\center_2019_06_01_13_09_52_880.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\left_2019_06_01_13_09_52_880.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\right_2019_06_01_13_09_52_880.jpg,0,1,0,30.18456
C:\Users\VolkanDogan\Desktop\Simulator\IMG\center_2019_06_01_13_09_52_949.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\left_2019_06_01_13_09_52_949.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\right_2019_06_01_13_09_52_949.jpg,0,1,0,30.18991
C:\Users\VolkanDogan\Desktop\Simulator\IMG\center_2019_06_01_13_09_53_019.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\left_2019_06_01_13_09_53_019.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\right_2019_06_01_13_09_53_019.jpg,0,1,0,30.19016
C:\Users\VolkanDogan\Desktop\Simulator\IMG\center_2019_06_01_13_09_53_090.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\left_2019_06_01_13_09_53_090.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\right_2019_06_01_13_09_53_090.jpg,0,1,0,30.19028
C:\Users\VolkanDogan\Desktop\Simulator\IMG\center_2019_06_01_13_09_53_161.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\left_2019_06_01_13_09_53_161.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\right_2019_06_01_13_09_53_161.jpg,0,1,0,30.19028
C:\Users\VolkanDogan\Desktop\Simulator\IMG\center_2019_06_01_13_09_53_231.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\left_2019_06_01_13_09_53_231.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\right_2019_06_01_13_09_53_231.jpg,0,1,0,30.19029
C:\Users\VolkanDogan\Desktop\Simulator\IMG\center_2019_06_01_13_09_53_305.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\left_2019_06_01_13_09_53_305.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\right_2019_06_01_13_09_53_305.jpg,0,1,0,30.19031
C:\Users\VolkanDogan\Desktop\Simulator\IMG\center_2019_06_01_13_09_53_372.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\left_2019_06_01_13_09_53_372.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\right_2019_06_01_13_09_53_372.jpg,0,1,0,30.19029
C:\Users\VolkanDogan\Desktop\Simulator\IMG\center_2019_06_01_13_09_53_450.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\left_2019_06_01_13_09_53_450.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\right_2019_06_01_13_09_53_450.jpg,0,1,0,30.19029
C:\Users\VolkanDogan\Desktop\Simulator\IMG\center_2019_06_01_13_09_53_521.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\left_2019_06_01_13_09_53_521.jpg,C:\Users\VolkanDogan\Desktop\Simulator\IMG\right_2019_06_01_13_09_53_521.jpg,0,1,0,30.1903
